OrderID,OrderDate,CustomerName,Category,Product,Region,City,Quantity,UnitPrice,DiscountPct,Revenue,PaymentMethod,SalesRep
ORD1809,04/11/2024,Sai Pillai,beauty,Nail Polish,  East  ,Patna,3,9691.4,0.2,23259.36,UPI,S. Iyer
ORD1201,23-Nov-2024,Reyansh Das,  Sports  ,Badminton Racket,East,Bhubaneswar,9,22087.88,0.25,149093.19,CREDIT CARD,T. Joshi
ORD1092,18-Mar-2024,Reyansh Malhotra,BEAUTY,Perfume,  East  ,Kolkata,5,18702.0,0.15,79483.5,CREDIT CARD,T. Joshi
ORD1541,17-Jan-2024,Priya Gupta,apparel,Men's T-Shirt,  South  ,Chennai,9,16138.68,0.25,108936.09,  Cash on Delivery  ,T. Joshi
ORD1443,12/01/2025,Isha Malhotra,  Home & Kitchen  ,Vacuum Cleaner,NORTH,Delhi,2,11781.27,0,23562.54,UPI,N. Gupta
ORD1986,10/07/2025,Meera Chatterjee,Books,Self-Help Book,East,Kolkata,8,16490.93,0,131927.44,  Credit Card  ,K. Singh
ORD1281,2024-01-27,Ravi Das,books,Cookbook,WEST,Ahmedabad,10,12634.47,0.2,101075.76,UPI,S. Iyer
ORD1411,29/08/2024,,Sports,Resistance Bands,East,Bhubaneswar,3,14349.53,0.05,40896.16,Credit Card,K. Singh
ORD1865,14/08/2025,Diya Kumar,  Electronics  ,Wireless Mouse,SOUTH,Hyderabad,3,9856.4,0.25,22176.9,Credit Card,R. Verma
ORD1569,12/07/2024,Pooja Iyer,Apparel,Men's T-Shirt,  East  ,Bhubaneswar,8,8765.5,0.25,52593,CREDIT CARD,K. Singh
ORD1616,31-May-2025,Karan Kapoor,electronics,Noise Cancelling Headphones,East,Kolkata,8,10763.58,0.15,73192.34,credit card,K. Singh
ORD1927,12/05/2025,Ananya Gupta,electronics,Noise Cancelling Headphones,West,Mumbai,4,18144.08,0.15,61689.87,Cash on Delivery,A. Sharma
ORD1336,07/04/2024,Diya Verma,Sports,Skipping Rope,South,Bengaluru,3,2727.27,0.25,6136.36,  Cash on Delivery  ,T. Joshi
ORD1872,11-Dec-2024,Ravi Iyer,Beauty,Face Wash,South,Bengaluru,9,,0.1,141825.41,Net Banking,N. Gupta
ORD1858,10-Jan-2024,Vivaan Iyer,Sports,Yoga Mat,  North  ,Delhi,4,19287.42,0.1,69434.71,debit card,A. Sharma
ORD1924,07/04/2024,,HOME & KITCHEN,Blender,WEST,Mumbai,1,8534.14,0,8534.14,Credit Card,T. Joshi
ORD1507,03/08/2024,Neha Joshi,BEAUTY,Nail Polish,west,Ahmedabad,10,6205.72,0,62057.2,Net Banking,N. Gupta
ORD1753,2025-02-06,Ananya Menon,BEAUTY,Lipstick,  West  ,Mumbai,7,11527.03,0,80689.21,Cash on Delivery,R. Verma
ORD1760,09/12/2024,Myra Bose,beauty,Shampoo,  West  ,Ahmedabad,1,15015.4,0,15015.4,  Net Banking  ,P. Nair
ORD1093,19-Nov-2025,Vihaan Gupta,apparel,Winter Jacket,  West  ,Ahmedabad,7,495.88,0,3471.16,  Net Banking  ,M. Reddy
ORD1743,05/04/2025,Aditya Kumar,Beauty,Nail Polish,WEST,Pune,4,10805.51,0.2,34577.63,,T. Joshi
ORD1846,2025-10-06,Isha Rao,Beauty,Lipstick,north,Delhi,9,17833.34,0.15,136425.05,UPI,T. Joshi
ORD1906,26/11/2024,Kabir Nair,sports,Resistance Bands,South,Chennai,3,12680.79,,30433.9,UPI,S. Iyer
ORD1912,21/12/2024,Aarav Singh,sports,Cricket Bat,  South  ,Chennai,10,15835.65,0,158356.5,credit card,M. Reddy
ORD1576,2025-02-15,Sai Malhotra,books,Self-Help Book,WEST,Pune,1,3614.67,0,3614.67,UPI,A. Sharma
ORD1574,26/05/2025,Rohan Bhatt,  Home & Kitchen  ,Bed Sheet Set,SOUTH,Chennai,3,13411.03,0,40233.09,credit card,N. Gupta
ORD1279,2025-02-25,Diya Verma,apparel,Baseball Cap,East,Bhubaneswar,10,Rs.15536.54,0.05,147597.13,UPI,T. Joshi
ORD1280,2025-01-26,Reyansh Chatterjee,beauty,Nail Polish,North,Delhi,3,10567.99,0.05,30118.77,CASH ON DELIVERY,A. Sharma
ORD1338,19-Mar-2025,Sneha Pillai,ELECTRONICS,Smartwatch,East,Kolkata,10,5716.03,0.15,48586.25,CASH ON DELIVERY,R. Verma
ORD1228,22/12/2024,Ravi Nair,Sports,Cricket Bat,East,Kolkata,5,10486.99,0,52434.95,credit card,S. Iyer
ORD1009,2025-01-05,Pooja Bhatt,home & kitchen,Blender,  South  ,Hyderabad,5,18713.29,0.2,74853.16,  Cash on Delivery  ,N. Gupta
ORD1086,25-Aug-2024,Aditya Menon,SPORTS,Cricket Bat,SOUTH,Bengaluru,7,,0.05,103406.17,NET BANKING,S. Iyer
ORD1904,08/08/2025,Aarav Sharma,APPAREL,Men's T-Shirt,West,Mumbai,3,19794.18,0.15,50475.16,UPI,S. Iyer
ORD1617,20-Jan-2024,Neha Chatterjee,HOME & KITCHEN,Air Fryer,east,Kolkata,5,15680.35,0.25,58801.31,Cash on Delivery,S. Iyer
ORD1811,05/11/2024,Ananya Sharma,Books,Fiction Novel,South,Hyderabad,9,11263.74,0.15,86167.61,Credit Card,A. Sharma
ORD1841,09/09/2024,Vivaan Patel,sports,Yoga Mat,West,Ahmedabad,2,6840.77,0.1,12313.39,upi,N. Gupta
ORD1097,03/12/2025,Vihaan Reddy,Beauty,Face Wash,EAST,Kolkata,8,11200.69,0.05,85125.24,UPI,R. Verma
ORD1342,06/04/2025,Aarav Nair,home & kitchen,Coffee Maker,WEST,Ahmedabad,7,10396.61,0,72776.27,CREDIT CARD,K. Singh
ORD1122,2025-04-05,Aditya Gupta,Electronics,Wireless Mouse,  East  ,Bhubaneswar,10,14912.88,0.2,119303.04,net banking,A. Sharma
ORD1157,15-Mar-2024,Pooja Patel,books,Fiction Novel,west,Ahmedabad,5,12151.18,0.2,48604.72,UPI,T. Joshi
ORD1752,02/04/2025,Karan Verma,HOME & KITCHEN,Cutlery Set,west,Pune,2,7304.61,0.25,10956.91,UPI,K. Singh
ORD1755,02/06/2025,Sai Kapoor,BEAUTY,Shampoo,east,Kolkata,6,10340.89,0,62045.34,UPI,P. Nair
ORD1682,08/09/2025,Reyansh Kapoor,BEAUTY,Shampoo,NORTH,Chandigarh,6,3226.75,0,19360.5,net banking,K. Singh
ORD1471,01/31/2025,Ravi Iyer,  Books  ,Fiction Novel,east,Kolkata,9,21176.54,0.25,142941.65,  UPI  ,S. Iyer
ORD1558,12/01/2024,Ravi Bose,sports,Badminton Racket,South,Hyderabad,5,Rs.510.42,0.2,2041.68,Debit Card,P. Nair
ORD1294,2024-06-09,Meera Menon,Apparel,Women's Jeans,North,Chandigarh,8,17656.94,0.2,113004.42,debit card,N. Gupta
ORD1823,11/08/2024,Rohan Kapoor,Sports,Cricket Bat,west,Pune,5,7004.2,0.2,28016.8,cash on delivery,P. Nair
ORD1746,02-Dec-2024,Isha Chatterjee,APPAREL,Formal Shirt,West,Pune,2,13432.09,0.05,25520.97,NET BANKING,R. Verma
ORD1165,20/05/2024,Isha Menon,HOME & KITCHEN,Bed Sheet Set,  East  ,Kolkata,9,10124.47,0,91120.23,Credit Card,A. Sharma
ORD1747,22-Jul-2024,Ananya Nair,BEAUTY,Nail Polish,EAST,Kolkata,9,4564.26,0.25,30808.76,Credit Card,S. Iyer
ORD1283,29-Jun-2024,Vivaan Joshi,Books,Self-Help Book,EAST,Patna,10,21185.65,0.2,169485.2,upi,S. Iyer
ORD1365,10/18/2025,Priya Rao,Sports,Skipping Rope,west,Ahmedabad,6,569.74,,3418.44,Cash on Delivery,A. Sharma
ORD1311,10/18/2024,Ravi Pillai,  Home & Kitchen  ,Cutlery Set,  West  ,Mumbai,9,8841.53,0,79573.77,UPI,R. Verma
ORD1511,21/03/2025,Karan Bose,Beauty,Hair Dryer,west,Ahmedabad,4,5260.69,0.15,17886.35,UPI,K. Singh
ORD1180,28-Jun-2024,Rohan Mehta,Apparel,Women's Jeans,EAST,Kolkata,3,Rs.499.99,0.15,1274.97,upi,P. Nair
ORD1070,2025-03-18,Priya Mehta,Electronics,Webcam,EAST,Patna,9,13568.54,0.25,91587.65,  Credit Card  ,A. Sharma
ORD1935,28/12/2024,Ravi Kapoor,sports,Cricket Bat,East,Kolkata,8,8896.13,0,71169.04,CASH ON DELIVERY,R. Verma
ORD1896,10/11/2025,Arjun Nair,APPAREL,Sneakers,SOUTH,Chennai,7,6680.65,0,46764.55,Net Banking,S. Iyer
ORD1688,30-Apr-2024,Meera Rao,Electronics,Laptop Stand,East,Kolkata,2,,0.1,5676.35,CREDIT CARD,S. Iyer
ORD1961,01-Jun-2025,Sai Kapoor,electronics,Wireless Mouse,SOUTH,Hyderabad,2,6293.07,0,12586.14,net banking,A. Sharma
ORD1059,04/29/2025,Aditya Patel,sports,Badminton Racket,West,Mumbai,4,10199.37,,38757.61,UPI,M. Reddy
ORD1885,27/10/2025,Aditya Singh,home & kitchen,Bed Sheet Set,East,Kolkata,8,6559.91,0.25,39359.46,upi,T. Joshi
ORD2000,30/08/2024,Kabir Das,  Books  ,Cookbook,  North  ,Lucknow,2,2075.36,0.25,3113.04,CREDIT CARD,R. Verma
ORD1957,2024-05-08,Sneha Das,  Beauty  ,Hair Dryer,South,Hyderabad,3,15579.11,0.1,42063.6,Credit Card,N. Gupta
ORD1266,01/12/2024,Sneha Verma,Beauty,Face Moisturizer,SOUTH,Bengaluru,7,1862.82,0.25,9779.81,UPI,K. Singh
ORD1769,12/05/2024,Vivaan Kapoor,APPAREL,Baseball Cap,east,Patna,7,16253.95,0.1,102399.89,  Credit Card  ,P. Nair
ORD1801,2024-07-02,Priya Verma,apparel,Sneakers,  East  ,Patna,6,3944.65,0.05,22484.51,DEBIT CARD,A. Sharma
ORD1381,10-Sep-2025,Kabir Kapoor,books,Fiction Novel,east,Bhubaneswar,7,8919.52,0.15,53071.14,Net Banking,T. Joshi
ORD1605,27-Oct-2024,Meera Menon,  Books  ,Cookbook,  South  ,Chennai,2,19040.26,0.25,28560.39,Net Banking,P. Nair
ORD1685,20/03/2024,Aditya Verma,apparel,Yoga Pants,West,Mumbai,7,22229.46,0.25,116704.67,DEBIT CARD,T. Joshi
ORD1795,2024-08-17,Ravi Nair,HOME & KITCHEN,Vacuum Cleaner,east,Patna,3,23079.99,0.25,51929.98,CREDIT CARD,M. Reddy
ORD1730,02-Sep-2024,,  Apparel  ,Baseball Cap,  North  ,Delhi,2,8558.82,,16261.76,UPI,T. Joshi
ORD1148,14/06/2025,Arjun Mehta,Electronics,Laptop Stand,East,Bhubaneswar,4,24018.92,0,96075.68,debit card,T. Joshi
ORD1252,27-Jun-2025,Vihaan Patel,ELECTRONICS,Bluetooth Speaker,North,Chandigarh,3,9660.62,0,28981.86,  Debit Card  ,R. Verma
ORD1647,24/11/2025,Aarav Kapoor,Apparel,Baseball Cap,South,Hyderabad,10,4637.14,0,46371.4,debit card,T. Joshi
ORD1903,20-Nov-2025,Kabir Kapoor,SPORTS,Skipping Rope,north,Chandigarh,5,Rs.6800.09,0.1,30600.4,  UPI  ,N. Gupta
ORD1213,30-Nov-2024,Vihaan Verma,Books,Self-Help Book,NORTH,Lucknow,2,11011.64,0,22023.28,  UPI  ,N. Gupta
ORD1441,2024-07-01,Arjun Nair,Home & Kitchen,Bed Sheet Set,west,Ahmedabad,2,13151.53,0,26303.06,credit card,S. Iyer
ORD1879,18-Nov-2024,Aditya Patel,Sports,Yoga Mat,  North  ,Chandigarh,1,24516.46,0.1,22064.81,Net Banking,P. Nair
ORD1331,10/29/2024,Meera Reddy,electronics,Bluetooth Speaker,west,Mumbai,5,20812.75,0.05,98860.56,UPI,N. Gupta
ORD1782,08/02/2024,Myra Rao,  Books  ,Cookbook,West,Ahmedabad,2,2865.46,0.15,4871.28,Debit Card,K. Singh
ORD1277,04/17/2025,Rohan Iyer,Electronics,Bluetooth Speaker,south,Hyderabad,2,22641.19,0.15,38490.02,credit card,A. Sharma
ORD1802,2025-02-04,Ananya Sharma,Sports,Skipping Rope,east,Patna,9,9898.3,0.2,71267.76,Net Banking,M. Reddy
ORD1788,02/09/2024,Ravi Kumar,Electronics,Portable SSD,east,Bhubaneswar,10,10821.92,0.15,91986.32,UPI,M. Reddy
ORD1668,12-May-2024,Vihaan Malhotra,HOME & KITCHEN,Air Fryer,West,Ahmedabad,3,15602.78,0.1,42127.51,Credit Card,T. Joshi
ORD1694,2024-05-03,Pooja Pillai,  Beauty  ,Shampoo,SOUTH,Hyderabad,1,23938.73,0.05,22741.79,  Net Banking  ,A. Sharma
ORD1449,20/07/2025,Aarav Patel,beauty,Face Moisturizer,South,Chennai,-4,5488.35,0.15,18660.39,Credit Card,K. Singh
ORD1171,23-Nov-2025,Priya Kumar,  Apparel  ,Formal Shirt,  West  ,Ahmedabad,3,11572.64,0.15,29510.23,cash on delivery,M. Reddy
ORD1822,12/24/2025,Priya Pillai,electronics,Laptop Stand,South,Bengaluru,5,1463.69,0.15,6220.68,debit card,N. Gupta
ORD1525,02/25/2024,Priya Joshi,  Beauty  ,Lipstick,WEST,Pune,8,18191.08,0,145528.64,debit card,M. Reddy
ORD1304,10/19/2024,Neha Iyer,Books,Children's Storybook,West,Mumbai,3,14229.86,0,42689.58,CREDIT CARD,R. Verma
ORD1488,2024-01-25,Ananya Menon,beauty,Nail Polish,West,Pune,4,17758.39,0.05,67481.88,  Credit Card  ,R. Verma
ORD1738,2025-10-22,Arjun Mehta,SPORTS,Skipping Rope,East,Bhubaneswar,7,764.25,0.25,4012.31,  Debit Card  ,K. Singh
ORD1833,23-May-2024,Ananya Bhatt,  Home & Kitchen  ,LED Desk Lamp,  East  ,Bhubaneswar,5,2851.07,0.25,10691.51,Net Banking,S. Iyer
ORD1020,05-Apr-2024,Kabir Gupta,Sports,Cricket Bat,east,Bhubaneswar,8,20229.35,0,161834.8,credit card,A. Sharma
ORD1325,2024-02-16,Vihaan Patel,books,Self-Help Book,SOUTH,Hyderabad,3,2702.3,0.1,7296.21,DEBIT CARD,R. Verma
ORD1261,05/09/2024,Ravi Das,books,Self-Help Book,north,Delhi,9,13002.99,0.1,105324.22,debit card,M. Reddy
ORD1848,06/05/2025,Vivaan Reddy,APPAREL,Baseball Cap,NORTH,Lucknow,7,12451.39,0,87159.73,  Debit Card  ,T. Joshi
ORD1410,03-Aug-2024,Reyansh Malhotra,home & kitchen,Blender,East,Kolkata,10,,0,86759.5,  Net Banking  ,N. Gupta
ORD1401,07/04/2025,Aditya Kapoor,  Apparel  ,Yoga Pants,north,Lucknow,-5,8598.15,0,42990.75,cash on delivery,K. Singh
ORD1217,25-Oct-2024,Aditya Das,Beauty,Face Wash,NORTH,Delhi,9,2462.65,0.15,18839.27,net banking,A. Sharma
ORD1055,03/21/2025,Neha Malhotra,HOME & KITCHEN,Coffee Maker,  East  ,Kolkata,2,10923.06,0.15,18569.2,NET BANKING,S. Iyer
ORD1889,2025-03-19,Rohan Bhatt,Sports,Dumbbell Set,East,Bhubaneswar,8,2861.61,0,22892.88,Credit Card,N. Gupta
ORD1151,04/01/2025,Kabir Nair,  Apparel  ,Running Shoes,  East  ,Patna,4,19832.83,0.05,75364.75,NET BANKING,A. Sharma
ORD1697,2025-11-25,Diya Singh,  Electronics  ,Bluetooth Speaker,  South  ,Chennai,5,19242.37,0,96211.85,upi,N. Gupta
ORD1878,31/07/2025,,APPAREL,Men's T-Shirt,  East  ,Kolkata,1,6122.33,0,6122.33,CASH ON DELIVERY,A. Sharma
ORD1718,11/04/2024,Priya Kumar,Electronics,Bluetooth Speaker,North,Delhi,2,19598.76,0,39197.52,net banking,A. Sharma
ORD1705,09-Nov-2025,Sneha Kumar,home & kitchen,Air Fryer,South,Hyderabad,6,15933.97,0.25,71702.86,,P. Nair
ORD1107,12/28/2024,Vihaan Iyer,  Electronics  ,Bluetooth Speaker,West,Mumbai,9,1640.53,0.15,12550.05,Credit Card,N. Gupta
ORD1725,22-Sep-2025,Isha Malhotra,books,Self-Help Book,North,Chandigarh,8,15054.09,0.15,102367.81,CASH ON DELIVERY,M. Reddy
ORD1025,28-Sep-2025,Priya Iyer,Apparel,Formal Shirt,south,Chennai,5,11512.03,0,57560.15,CREDIT CARD,T. Joshi
ORD1916,05/14/2025,Reyansh Chatterjee,Home & Kitchen,Blender,south,Hyderabad,2,14653.66,0.1,26376.59,Debit Card,P. Nair
ORD1534,01-Jul-2024,Ananya Bose,home & kitchen,Non-stick Pan,  East  ,Bhubaneswar,2,12369.29,0.05,23501.65,cash on delivery,N. Gupta
ORD1818,08-Mar-2024,Kabir Gupta,sports,Skipping Rope,north,Lucknow,5,3246.84,0,16234.2,  Cash on Delivery  ,N. Gupta
ORD1083,07/08/2025,Priya Gupta,Sports,Cycling Helmet,EAST,Patna,6,21330.68,0.2,102387.26,upi,T. Joshi
ORD1843,2024-12-05,Arjun Patel,  Apparel  ,Baseball Cap,west,Pune,2,2557.65,0,5115.3,cash on delivery,S. Iyer
ORD1862,09/22/2025,Ananya Nair,BOOKS,Biography,North,Chandigarh,4,2678.15,0.1,9641.34,UPI,R. Verma
ORD1614,05/23/2025,Sneha Kumar,BOOKS,Self-Help Book,  East  ,Bhubaneswar,3,15428.47,0.15,39342.6,NET BANKING,P. Nair
ORD1380,24/08/2025,Reyansh Pillai,  Home & Kitchen  ,Coffee Maker,East,Patna,9,14318.48,0.2,103093.06,net banking,M. Reddy
ORD1077,04/28/2025,Diya Malhotra,APPAREL,Women's Jeans,west,Mumbai,5,12795.47,,57579.61,NET BANKING,T. Joshi
ORD1389,2024-08-22,Neha Kapoor,SPORTS,Cricket Bat,north,Lucknow,7,9353.88,0,65477.16,CASH ON DELIVERY,N. Gupta
ORD1407,11/02/2025,Arjun Malhotra,  Electronics  ,Webcam,East,Patna,10,21738.91,,163041.83,  Debit Card  ,K. Singh
ORD1292,15/06/2024,Ravi Chatterjee,BOOKS,Biography,SOUTH,Chennai,6,13718.7,0,82312.2,  Net Banking  ,P. Nair
ORD1111,2024-02-23,Neha Bose,Electronics,Bluetooth Speaker,south,Chennai,6,4061.62,0.1,21932.75,UPI,R. Verma
ORD1625,17/09/2024,Isha Iyer,home & kitchen,Air Fryer,South,Chennai,2,4502.58,0.1,8104.64,net banking,N. Gupta
ORD1794,01/27/2025,Ananya Gupta,SPORTS,Football,SOUTH,Bengaluru,2,10957.1,0,21914.2,debit card,M. Reddy
ORD1773,02/11/2025,Karan Bose,Beauty,Sunscreen SPF50,  East  ,Bhubaneswar,4,6905.74,0.25,20717.22,  Credit Card  ,M. Reddy
ORD1247,2024-02-17,Arjun Bhatt,sports,Cycling Helmet,  East  ,Bhubaneswar,10,3395.27,0.25,25464.52,UPI,A. Sharma
ORD1146,2024-03-09,Ananya Sharma,Books,Biography,East,Patna,3,21239.43,0.25,47788.72,credit card,S. Iyer
ORD1129,24/02/2025,Ananya Singh,home & kitchen,Blender,West,Mumbai,10,20254.74,0,202547.4,  Net Banking  ,A. Sharma
ORD1852,11/28/2024,Aditya Bhatt,books,Cookbook,east,Bhubaneswar,5,18093.68,0.2,72374.72,cash on delivery,K. Singh
ORD1623,2025-08-07,Vihaan Gupta,home & kitchen,LED Desk Lamp,north,Chandigarh,7,23587.58,0,165113.06,  Debit Card  ,R. Verma
ORD1976,25-May-2025,Karan Gupta,Sports,Skipping Rope,west,Mumbai,3,19592.33,0.1,52899.29,credit card,R. Verma
ORD1946,2024-04-01,Ravi Sharma,sports,Football,South,Chennai,4,14502.97,0.2,46409.5,upi,P. Nair
ORD1487,12-May-2024,Meera Patel,Beauty,Shampoo,WEST,Ahmedabad,7,15279.79,0.15,90914.75,UPI,M. Reddy
ORD1909,2024-04-23,Vivaan Mehta,APPAREL,Yoga Pants,  East  ,Patna,2,23384.15,0,46768.3,Cash on Delivery,R. Verma
ORD1091,2024-05-15,Diya Gupta,SPORTS,Yoga Mat,East,Patna,5,8268.97,0.2,33075.88,DEBIT CARD,P. Nair
ORD1206,26/06/2025,Meera Malhotra,Sports,Resistance Bands,North,Lucknow,8,540.93,0.2,3461.95,CREDIT CARD,A. Sharma
ORD1980,02-Mar-2025,Ravi Gupta,BOOKS,Cookbook,NORTH,Delhi,10,22622.45,0,226224.5,upi,R. Verma
ORD1171,11/23/2025,Priya Kumar,Apparel,Formal Shirt,WEST,Ahmedabad,3,11572.64,0.15,29510.23,  Cash on Delivery  ,M. Reddy
ORD1919,28-May-2024,Neha Singh,  Electronics  ,Bluetooth Speaker,  South  ,Chennai,6,6246.16,0.05,35603.11,upi,M. Reddy
ORD1057,14/12/2024,Aarav Malhotra,Apparel,Sneakers,WEST,Pune,6,4668.72,0.05,26611.7,  UPI  ,K. Singh
ORD1405,08/22/2024,,Apparel,Baseball Cap,south,Hyderabad,4,5986.31,0.05,22747.98,upi,P. Nair
ORD1242,03-Sep-2025,Diya Reddy,Beauty,Face Wash,  South  ,Hyderabad,4,20165.2,0.15,68561.68,Cash on Delivery,K. Singh
ORD1600,2025-03-24,Aditya Malhotra,sports,Cycling Helmet,west,Mumbai,6,,0.25,20724.93,credit card,N. Gupta
ORD1347,2025-12-09,Sneha Verma,Beauty,Lipstick,West,Mumbai,,23392.41,0.25,157898.77,Cash on Delivery,S. Iyer
ORD1098,2025-10-19,Reyansh Reddy,Home & Kitchen,Bed Sheet Set,north,Chandigarh,2,23732.92,0.25,35599.38,Credit Card,P. Nair
ORD1117,26/08/2025,Rohan Das,electronics,Noise Cancelling Headphones,south,Hyderabad,2,11002.29,0,22004.58,DEBIT CARD,N. Gupta
ORD1202,29-Oct-2024,Vivaan Pillai,  Apparel  ,Formal Shirt,EAST,Bhubaneswar,4,18570.12,0,74280.48,UPI,N. Gupta
ORD1888,01/02/2025,Sai Patel,  Books  ,Children's Storybook,North,Delhi,7,4081.41,0.2,22855.9,Credit Card,P. Nair
ORD1480,03-Oct-2025,Diya Singh,  Apparel  ,Formal Shirt,south,Bengaluru,1,10576.61,0.1,9518.95,Net Banking,K. Singh
ORD1324,03/10/2025,Vihaan Sharma,electronics,Wireless Mouse,SOUTH,Hyderabad,6,18957.67,0.05,108058.72,CREDIT CARD,A. Sharma
ORD1194,26-May-2024,Karan Kumar,apparel,Baseball Cap,SOUTH,Hyderabad,10,15008.25,0.15,127570.12,Debit Card,K. Singh
ORD1444,13/04/2024,Vivaan Gupta,BOOKS,Fiction Novel,east,Patna,5,2086.69,0.05,9911.78,Cash on Delivery,R. Verma
ORD1816,2025-07-02,Priya Singh,sports,Dumbbell Set,  East  ,Bhubaneswar,7,11483.28,0.1,72344.66,Net Banking,S. Iyer
ORD1455,12/02/2025,Aditya Malhotra,  Sports  ,Cricket Bat,South,Chennai,10,18671.08,0.2,149368.64,UPI,R. Verma
ORD1529,11/19/2025,Kabir Pillai,Electronics,Smartwatch,West,Pune,4,13070.82,0,52283.28,UPI,A. Sharma
ORD1806,04/02/2024,Sai Kapoor,HOME & KITCHEN,Cutlery Set,South,Bengaluru,6,14895.8,0,89374.8,  Net Banking  ,P. Nair
ORD1551,18-Oct-2024,Ravi Malhotra,Electronics,USB-C Hub,NORTH,Delhi,3,4120.03,0,12360.09,credit card,M. Reddy
ORD1819,2025-01-22,,home & kitchen,Coffee Maker,EAST,Bhubaneswar,4,6950.12,0,27800.48,net banking,P. Nair
ORD1543,15-Jan-2024,Diya Malhotra,APPAREL,Women's Jeans,North,Lucknow,1,11859.81,0,11859.81,  Debit Card  ,S. Iyer
ORD1994,12-Sep-2024,Rohan Joshi,beauty,Hair Dryer,South,Chennai,3,22706.66,0.1,61307.98,  UPI  ,R. Verma
ORD1297,28/04/2024,,  Books  ,Business Guide,west,Mumbai,4,4395.18,0.1,15822.65,Credit Card,T. Joshi
ORD1894,10-Dec-2025,Isha Das,Sports,Resistance Bands,East,Kolkata,7,12118.39,0,84828.73,NET BANKING,M. Reddy
ORD1602,02-May-2025,Kabir Rao,Home & Kitchen,Vacuum Cleaner,West,Mumbai,8,7071.18,0.1,50912.5,NET BANKING,M. Reddy
ORD1825,11/06/2025,Ravi Sharma,electronics,Bluetooth Speaker,East,Patna,7,16974.27,0,118819.89,Net Banking,T. Joshi
ORD1396,2025-12-29,Aditya Menon,electronics,Smartwatch,SOUTH,Chennai,1,18153.69,0.2,14522.95,Cash on Delivery,K. Singh
ORD1427,23-Oct-2024,Pooja Mehta,BEAUTY,Hair Dryer,east,Patna,7,4821.82,0,33752.74,  Debit Card  ,S. Iyer
ORD1821,2024-09-22,Arjun Chatterjee,Home & Kitchen,Coffee Maker,north,Delhi,3,8727.55,0.2,20946.12,NET BANKING,S. Iyer
ORD1560,2024-05-15,Sai Bose,Beauty,Face Wash,West,Ahmedabad,8,6126.71,0,49013.68,net banking,P. Nair
ORD1526,2025-01-23,Ananya Bose,Books,Cookbook,North,Delhi,7,11984.36,0.25,62917.89,Cash on Delivery,P. Nair
ORD1970,06/27/2024,Sai Malhotra,Books,Self-Help Book,south,Bengaluru,8,8192.94,0.05,62266.34,debit card,R. Verma
ORD1015,2024-05-03,Isha Patel,Beauty,Face Wash,South,Hyderabad,7,24879.46,,148032.79,Net Banking,T. Joshi
ORD1253,04/12/2024,Vihaan Reddy,BEAUTY,Face Moisturizer,South,Chennai,3,23009.37,,51771.08,DEBIT CARD,R. Verma
ORD1239,09/08/2025,Pooja Patel,  Home & Kitchen  ,Non-stick Pan,East,Kolkata,3,19551.39,0.25,43990.63,CASH ON DELIVERY,R. Verma
ORD1121,2025-04-07,Myra Mehta,Electronics,Webcam,west,Ahmedabad,10,1545.88,0,15458.8,UPI,T. Joshi
ORD1286,03/15/2024,Ananya Kumar,apparel,Running Shoes,east,Patna,1,694.54,0,694.54,  Credit Card  ,M. Reddy
ORD1555,2024-07-17,Isha Menon,SPORTS,Yoga Mat,WEST,Mumbai,8,4574.81,0.15,31108.71,DEBIT CARD,T. Joshi
ORD1197,18-Sep-2024,Vivaan Bhatt,Apparel,Baseball Cap,SOUTH,Chennai,7,24199.49,0,169396.43,  Net Banking  ,P. Nair
ORD1346,05/11/2025,Arjun Nair,APPAREL,Sneakers,South,Hyderabad,7,1305.53,0,9138.71,Net Banking,T. Joshi
ORD1546,2025-03-25,Sai Mehta,  Beauty  ,Lipstick,EAST,Kolkata,3,18975.12,0,56925.36,UPI,S. Iyer
ORD1251,01/27/2025,Arjun Nair,books,Biography,North,Delhi,,Rs.17396.67,0.25,91332.52,Credit Card,P. Nair
ORD1934,17-Jan-2024,Myra Pillai,HOME & KITCHEN,Air Fryer,South,Hyderabad,2,3810.15,0,7620.3,credit card,P. Nair
ORD1646,07/03/2024,Ravi Nair,SPORTS,Resistance Bands,West,Pune,3,3222.81,0,9668.43,Debit Card,K. Singh
ORD1830,28-Dec-2024,Ravi Verma,beauty,Face Moisturizer,  West  ,Ahmedabad,6,296.39,0.25,1333.75,upi,K. Singh
ORD1413,08/12/2025,Myra Mehta,Books,Children's Storybook,East,Bhubaneswar,9,21483.77,0,193353.93,net banking,R. Verma
ORD1486,21-Apr-2024,Sai Mehta,ELECTRONICS,Smartwatch,WEST,Mumbai,6,13247.26,0.05,75509.38,DEBIT CARD,A. Sharma
ORD1431,10-Sep-2024,Reyansh Chatterjee,  Electronics  ,Webcam,south,Bengaluru,1,3180.74,0.05,3021.7,Net Banking,T. Joshi
ORD1793,28/04/2024,Aditya Patel,APPAREL,Men's T-Shirt,south,Chennai,9,24682.41,0.25,166606.27,DEBIT CARD,T. Joshi
ORD1767,03/02/2024,Aarav Menon,Beauty,Sunscreen SPF50,north,Delhi,2,7824.89,0.2,12519.82,Debit Card,R. Verma
